"","x"
"640","jviens de regarder une vidéo d'un lapin qui mange des fraises et c giga mignon"
"641","RT @Foot_francilien: ANCIENS - <ed><U+00A0><U+00BD><ed><U+00B1><U+00A4> - #FOOT #U17Nat -   @kaderkeita225, ancien du @FCMontfermeil, revient de blessure du côté de @ACAjaccio ht…"
"642","RT @BenjaminValette: Je retweeterai ça un million de fois si je pouvais. http://t.co/PX2RNx8DaD"
"643","Bienvenue @MorandiniIrene , bonne soirée et, au plaisir de vous lire"
"644","sinon point positif, je viens de trouver des m&amp;ms dans le placard"
"645","@marc_duquesnoy C'est déjà pas mal, j'aimerai bien en essayer un de festival Hardstyle. Je fais uniquement Tomorrowland :p"
"646","RT @LudoSLN: Cas Pratique - Comment bien préparer sa campagne de #Crowdfunding ? https://t.co/J1HuRc8zGI par @1001_startups https://t.co/XS…"
"647","Et les p'tits bonheurs nonos de la vie: faire un arrêt chez @pantoute hier pour acheter @CuisineFutee tome 1. Bébé et conjoint en liesse."
"648","@piutonism j'avais 4 de moyenne en maths l'année dernière"
"649","RT @LeVraiHoroscope: Fait peu connu sur le #Capricorne : il est très maladroit et gaffeur en amour, il peut avoir des fous rires lors de mo…"
"650","RT @CVersailles: Les premières giboulées de mars sur le domaine de Versailles https://t.co/Hx3QMdAlru"
"651","RT @JonathleGone: Quand le PSG va perdre pour la 1ere fois de la saison au Stade des Lumières (si on récupère nos blessés bien sûr) &gt;&gt;&gt;&gt;&gt;&gt;&gt;…"
"652","Mon frère et ma soeur ont fait une bataille de parfum maintenant ça pue la mort dans mon couloir"
"653","@Fathiouu mais je sais pas moi ca se casse pas <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3> je dois les couper sinon je finirais avec des hontes de compete <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"654","RT @ixvisible: Il l'a oublié
Elle est passée à autre chose.
Il en aime une autre,
Elle regarde sa vie.
Il va mieux
Elle a tenté de se suici…"
"655","RT @UEisback: Ingénieurs, astrophysiciens, paléontologues et sanskritistes pressés de découvrir leurs nouveaux labos de recherche: https://…"
"656","RT @jeremstar: C'est dommage Coralie était partie haut la main de #SS9 en se rachetant une image mais là dans #LesAnges8 pour l'instant c'e…"
"657","@hugofcarter c'était très envisagé l'an dernier mais on a plus trop de nouvelles, donc on continue à se mobiliser"
"658","Carla elle me chante une musique trop bien quel vien de créé !!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"659","RT @mvriix: j'crois j'peux tout faire à partir du moment où j'ai mes écouteurs et à balle de son"
"660","@Ryan_mkc  Tiens @qantas est au couleur de la gay pride. Avoue que t'es pd bae's n'ai pas peur"
"661","RT @TercomInfo: Etienne Le Du, nouveau président du club de la presse Reims Champagne, nouvelle appellation du club de la presse."
"662","J'aime une vidéo @YouTube : ""Video de présentation"" à l'adresse https://t.co/kP7OEcKe9Y."
"663","RT @Alextrxm: J'AI TROP HÂTE DE LE VOIR <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+008F> https://t.co/xKOgu1TUjv"
"664","Mais en réalité combien d'homme pourront soulever une de ses cuisses  https://t.co/upD3pXe22k"
"665","RT @R_Entour: .@OptiMiam ""Le #crowdfunding a aussi été un moyen pour souder la communauté et fédérer les gens autour de nos problématiques""…"
"666","L'appart de Monica de #Friends refait sous #UnrealEngine https://t.co/SayAGcdQvP"
"667","mon frere m'a demander mon mdp de mon ancien ordi ptdddr je me suis senti mal"
"668","RT @AntoineFindo: Attention : faux DVD de platine  d'Indochine en vente aux enchères !.. https://t.co/dlfhOxankf"
"669","RT @OneDirectioOn27: #Imagine: Interviewer: Quelle a été la réaction de *YN* quand vous avez voulu l'embrasser? Louis: Elle m'a gifflé. htt…"
"670","RT @ilymaybe: J'ai constamment peur de me faire pendre pour une conne."
"671","@CavetMc je suis le genre de copain super mignon en vrai"
"672","je pense a ma petite vic qui a la phobie de l'orage<U+2665><U+FE0F>"
"673","RT @mckibas: Au lycée ta toujours un jeu de regard avec quelqu'un mais tu sais pas pourquoi"
"674","RT @marianne2fr: Pour Manuel Valls, ""il est nécessaire, impérieux et urgent de soutenir Kamel Daoud"" https://t.co/HWfZ19BGwd https://t.co/l…"
"675","J'aime une vidéo @YouTube de @xsqueezie - QUELLE EST CETTE CRÉATURE ?! (Subnautica #3) https://t.co/zXhRE09AzH"
"676","Quand elle se penchera pour sortir qqch du four, on dira que c'est de la provoque aussi <ed><U+00A0><U+00BD><ed><U+00B1><U+008B> https://t.co/MGotk892uD"
"677","Le Parlement haïtien haut lieu de ""la mise en scène politique et la Politique de la mise en scène en Haïti""."
"678","RT @militcommuniste: #Industrie - Casse de la #sidérurgie : une analyse de la stratégie spéculative et liquidatrice d’#ArcelorMittal - http…"
"679","RT @Footballogue: [#Decla<ed><U+00A0><U+00BD><ed><U+00B2><U+00AC>] Jallet: ""Ce serait une frustration de ne pas participer à l'Euro, c'est certain."" https://t.co/ydUI5dVMzg"
"680","RT @Koriass: ""Tu lances comme une fille"". Ça commence là. Pourquoi notre masculinité doit prendre racine dans le mépris de ce qui est fémin…"
"681","RT @_Le_Capricorne: Le #Capricorne supporte très bien la solitude et, même, l'apprécie car elle lui permet de se ressourcer et de repartir …"
"682","RT @FranceFintech: L’ancien patron de Deutsche Bank rejoint @SoFi https://t.co/sMP1K2xBAc #LesTempsChangent cc @Lendix @PretdUnion @VinceRi…"
"683","@antcheron77 t'as décidé de me casser les couilles ce soir ?!"
"684","RT @ZFlorianZ: j'espère que le mois de mars va passer vite"
"685","RT @bettypwlwski: Les bruns sa a bcp plus de charme que les blonds"
"686","Tient des co-casseurs de la république du réel ...
https://t.co/2ZejaBRZNm
#NDDL https://t.co/a1m5q0wVrd"
"687","RT @SamakeD_Ace: Les gens qui ont des chaussures qui s'allume, quand un jour de pluie vous allez mourir electrocuté faudra pas plainter con…"
"688","C'est quand on parle de bio ça donne envie  https://t.co/mqa4BnWF7r"
"689","RT @AmeDepressif: Je donne de l'importance à des gens, et vous, vous me la mettez à l'envers quand vous voulez, ça m'énerve"
"690","RT @UneGarces: Définition de s'en battre les couilles https://t.co/IuP9MX6BRk"
"691","RT @BanseAlice: Je me lasserais jamais de b2o"
"692","RT @lionelmagen: Coffret #Rhum Saint-James pour le pape <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>

Avant de se saouler, Il aurait canonisé James pour qu'il soit Saint <ed><U+00A0><U+00BE><ed><U+00B4><U+0093><ed><U+00A0><U+00BD><ed><U+00B8><U+0085> https://t…"
"693","RT @EspinosaFrance: Avouez vous avez trop hâte de voir des vidéos de matt sur YouTube et le titre sa sera ""Matthew espinosa in paris"" et on…"
"694","RT @tomlinkfc: pourquoi je sens que je vais passer le meilleur concert de ma vie https://t.co/Oyzwed2nGT"
"695","RT @Ambredaction: Portrait de votre #entreprise : un outil #Facebook gratuit pour créer une #vidéo de présentation https://t.co/iibZIgyeRd …"
"696","RT @Alextrxm: J'ai jamais vu autant de chance sur une photo <ed><U+00A0><U+00BD><ed><U+00B8><U+00AE><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/rInwPjah1S"
"697","RT @vousnetepasseul: Giscard a été le point de départ , l'amorce de la destruction de la France, un des plus grands nuisibles socialiste ht…"
"698","Les relations avec son directeur de #thèse : pourquoi est-ce (parfois) si difficile? - Réussir sa thèse https://t.co/Y7zRMahzEo"
"699","RT @Alextrxm: L'évolution de drake et rihanna <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0081> https://t.co/0Ot84TeiR9"
"700","Les états-UNIS ont vu les premiers signes d'une amélioration de la situation en Syrie: https://t.co/kcOL9cWuoD #Nouvelles #Russie"
"701","RT @BruceGrannec: #RT &amp; #FOLLOW pour avoir une chance de gagner @AntoGriezmann 87 sur la console de ton choix ! <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> https://t.co/0KnEtWSKNF"
"702","RT @mathildeklak: Les gens qui te regardent de travers quand il passe à côté de toi alors que tu ne les connais pas nvr"
"703","Les rêves qui sommeillent dans nos coeurs
Au creux de la nuit Habillent nos chagrins de
bonheur..."
"704","qd j'entends ma voix en vidéo g envie de me frapper lol"
"705","@MissHell__ elle est ptn de sérieuse donc FAITES QUELQUE CHOSE"
"706","RT @insocizble: Quand t'es vraiment triste et que t'essayes de ne pas pleurer et que là qqn te dit ""ça va ?"" https://t.co/Akhnu5dKvY"
"707","Gagnez 6 livres de  https://t.co/hTAQBmIaaS"
"708","RT @Mdelormeau: Définitivement fan de @VianneyMusique <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #fetedelachansonfrancaise"
"709","JE CROIS QUE JE VIENS D'AVOIR UN ÉCLAIR DE GÉNIE POUR MON MÉMOIRE LES GARS"
"710","J'ai fait la porte ouverte de l'UFR de histoire/géographie"
"711","RT @Alex_Portugaise: @wifexfobrosey @niallftdream @witchEEster bon on sait qu'un des deux ai gay donc ok et je crois que le gay c'est le ga…"
"712","J'aime une vidéo @YouTube de @xsqueezie - QUELLE EST CETTE CRÉATURE ?! (Subnautica #3) https://t.co/2BvHsFloep"
"713","RT @Lucie_Mgn: La pluie d'araignée en Australie c'est un peu la réalisation d'un des plus gros cauchemar de ma vie http://t.co/fAbvp3FKsY"
"714","Le groupe indie-rock james vient de dévoiler un nouveau clip chargé d'émotion... Une belle réalisation à découvrir. https://t.co/49Zfe3yD8O"
"715","Des news de la procédure contre notre agresseur de lundi : procédure en CI cet aprem devant la 23/1"
"716","désolé de raler sur l'homéopathie, mais je détèste au plus haut point cette pseudo-science à la con."
"717","RT @JeunesAgri49: Quand @JeunesAgri vérifient la cantine de @Francetele. 
Ils trouvent que des viandes d'origine étrangère. <ed><U+00A0><U+00BD><ed><U+00B0><U+0082> <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0> <ed><U+00A0><U+00BD><ed><U+00B0><U+0083>

https://…"
"718","RT @Kaiss_94: Moi je vais me marier avec une meuf moche comme ça on sera un couple de moche et notre enfant sera beau Pcq - et - sa fait +"
"719","là jécoute unfaithful de rihanna et même si les paroles ont rien à voir avec ma ituation je pleure"
"720","RT @aAaGaming: #CSGO &gt; Le clutch 1v2 de @LG_FalleN qui donne la victoire à @Luminosity ! Quel match ! #IEM
https://t.co/sDoGuJdCti https://…"
"721","RT @TPMPofficiel: Ce soir encore on fera tourner la roue pour peut-être vous envoyer à Vegas ! Pour tenter de gagner <U+27A1><U+FE0F> #JeuTPMP <U+2708><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B0> https:…"
"722","La physique c'est pas de l'eau"
"723","on vient de regarder l'épisode de teen wolf mon dieu"
"724","RT @Doi_Tao: les questions existentielles que tu te poses en fin de soirée quand t'as 5g dans chaque bras https://t.co/fM84wk8T12"
"725","on rêve de briller comme Paris la nuit"
"726","RT @MC_mut: Trouvez les points de contact MC à proximité grâce à notre application #géolocalisation https://t.co/jFUTDfhY4J https://t.co/XS…"
"727","Aubagne, de plain-pied dans le 3ème millénaire... https://t.co/pCFs8RAIeg"
"728","@nabilbentaleb42 tu dois chàger de club il faut que tu joues à Tottenham c mort il te fais plus jouer !!"
"729","RT @FannyMestric: en vrai tt le monde dit que college a lycee on change de pote mais moi jai mes meme potes depuis la primaire"
"730","RT @Alextrxm: Quand on commence à me parler de quelqu'un que j'aime pas mais que c'est pour le critiquer <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/ka6wai9QVl"
"731","RT @Chu_kette: Je chanterai de tout Coeur les merveilles de mon papa Yahweh <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>"
"732","RT @benjvmxn: ça s'appelle une violation de domicile et c'est interdit par la loi https://t.co/sqBj9IEI0B"
"733","RT @PasteurZoo: RT si Pasteur i devrai mettre le couplet de Kaaris dan Kalash en sonnerie"
"734","@_Quentinn bah quelle idée de s'appeler pâté aussi ....."
"735","RT @LisaaDemey: un de t'sais éclair <ed><U+00A0><U+00BD><ed><U+00B8><U+00AE>"
"736","j'ai tellement envie de rencontrer Selena @cauetofficiel et pour moi, c'est pas une collection qui définit ton amour pour ton idole"
"737","RT @Thxbault_: les sites de streaming c abusé tu bouges a peine ta souris ya 30 fenêtre de pub ki s'ouvrent te demandant si tu vx rencontre…"
"738","@Jiqaa7 @OglaDesign Putain de cancereux."
"739","Du prince Sultan Bin Abdelaziz à Alami Lazraq, histoire de la Villa Parc d’Anfa https://t.co/QMDhBShxzE https://t.co/E9XZoDu8Ge"
"740","RT @LucasHrtFtn: Y a R de pire que de se prendre la teête avec une personne importante"
"741","@LucasDewid @WedierV jdeconne espère de fdp"
"742","4 comme sa y aura de l'ambiance a la maison https://t.co/qEOxDmaPlD"
"743","RT @_mamptt: Demain jai 3h30 de cours mais 3h30 de contrôle ptn"
"744","faudrait juste que j'oublies la fin de code geass mais bon xD"
"745","RT @laportestephane: « Une tempête de neige, en pleine semaine de relâche, quel gaspillage ! » - un écolier"
"746","RT @cvrentin: GUETTEZ LE LOGO DE COCA COLA EN FAIT SUR LE COTE C'EST UN BLANC QUI CRACHE SUR UN NOIR https://t.co/j4r1WheRhv"
"747","MP de Guatemala on Twitter https://t.co/tUr7D5KPqb"
"748","RT @LeVraiHoroscope: Fait peu connu sur le #Poissons : il sait se rendre discret lors de situations tendues, il peut ainsi s'échapper tranq…"
"749","RT @chomnifer: Petit coup de pression à Geoffroy quand tu tombes la veste au snack et que tu réalises que tout le monde te fixe avec ton ma…"
"750","RT @QBINZE: dis @cortex91crime tu te rappelle de ça? https://t.co/DBboTGnmCc"
"751","Ibaka sur snap qui met chaque jour une photo de lui au reveil. Ohmygad c'est pr que je devienne cardiaque <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>"
"752","RT @marinecpf: déjà une fille de base c'est chiant, mais quand elle t'aime mon pote c'est multiplié par 100"
"753","RT @aulnaylibre: Vidéo. Tempête de neige à Aulnay-sous-Bois ce 2 mars 2016 ! https://t.co/bwGHGw8YJ0 via @YouTube"
"754","RT @Jesusisblack_: Nikola tu te fais des films espèce de malade, la fille elle a le droit de pas être attirée par toi. Accepte fin #LesAnge…"
"755","Ahah la différence de poids levés par @Mdelormeau  et @Mokhtar_TPMPOFF correspond presque à mon propre poids <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #TPMP #JeuTPMP @TPMPofficiel"
"756","RT @Jehros: Grand bien m'a pris de rattraper Dragon Ball Super, j'étais à ça de rater ses nouvelles digressions thématiques. https://t.co/B…"
"757","RT @ameobscure: Mes parents ils me font toujours des reproches, je crois qu'ils comprennent pas que je suis un ange comparé à certaines per…"
"758","RT @CelineCornesse: Les gens se contente trop de ton petit ""oui"" quand ils te demandent si ça va .. Si ils savaient .."
"759","Je viens de finir le step, ça fait du bien"
"760","RT @pasenviedetoi: ""je suis en train de tomber amoureux de toi bordel"" https://t.co/lbnyxJDW5t"
"761","RT @MargauxDuboscq: même à mon âge j'arrive à avoir peur de l'orage"
"762","Sinon dans moins de 2 semaines g l'oral des tpe on tient 3min sur 15 mdr lol <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>"
"763","RT @ladydit36: Ce que j'ai fait pendant mes vacances :
- 70% mater des séries
- 20% rien faire de mes journées 
- 10% réviser"
"764","RT @Alextrxm: quand t'écoutes l'histoire de quelqu'un mais que tu ne peux pas y croire parce que tu n'es pas stupide https://t.co/1t69FEh8Y9"
"765","Retweeted TVA nouvelles (@tvanouvelles):

Toponymie: Montréal veut davantage de noms de femmes -... https://t.co/F3DEtIfWv1"
"766","RT @TPMS: Pour remporter le ballon officiel de l'Euro 2016 dédicacé par Zidane, RT &amp; follow @TPMS ! #TPMSballon https://t.co/I2tRg3q2QT"
"767","RT @ilyesdjadeloff: Mdrr mon père il a pris mon téléphone il a envoyé ""jtm bb"" à toutes les meufs de mon répertoire , il a 55 ans i cherche…"
"768","J'aime une vidéo @YouTube de @siphano - Beyond Two Souls #08 : DES FANTÔMES ?! https://t.co/wiFARVZbde"
"769","RT @HugoTouzet: RDV vendredi à 20h30 sur @mediapart pour célébrer le million de signatures contre la #LoiTravail #loitravailnonmerci https:…"
"770","Histoire de Charles VII. Tome 6 (French Edition) by Gaston Fresne De Beaucourt https://t.co/4MpJ9udjr7 https://t.co/Zi462vaOEf"
"771","comme une envie dme crever les yeux qd jvois des tweets de grosse merde qui définissent la femme comme une pute fautive du viol"
"772","-Lylie7333-

# AVIS #

Bonsoir en annonyme svp 
Voilà depuis quelques jours mon fils de 3ans à pleins de peaux... https://t.co/ujGMDANWIw"
"773","RT @unedanslafoule: des fois je peux pas m'empêcher de regarder qql mais c pas forcément méchant et du coup g l'impression être 1 psychopat…"
"774","La panne de l’intégration handicape les élèves MRE à l’école https://t.co/8rlVRcXMAY https://t.co/JLakK9p30B"
"775","RT @pulseheberg: Nous vous offrons une chance de gagner un Raspberry Pi 3 avec un simple #RT + #Follow ! Bonne chance à tous ! <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.…"
"776","RT @SFV_ASF: Startelf der Schweiz / onze de départ de la Suisse. #RoadtoRio #SUINED https://t.co/4LlteT1EZ5"
"777","J'en peux plus de cette situation"
"778","Cette personne ne reçoit actuellement pas de messages de votre part.

merci @SuchUsername_"
"779","RT @CGALLOUJ: @Le_Consultant_ @AnonTunisian c'est chaud K. Daoud va avoir #unposteauPS... Le consultant va être mis en GAV et moi déchu de …"
"780","RT @quillerett: En Normandie : Tu passes de beau temps à tempête en 2 sec"
"781","RT @bxstivn: j'suis un vrai bébé, j'ai besoin de msg et d'attention h24, c chaud"
"782","Pour le #PapeFrançois, ""la laïcité française est incomplète, trop dépendante de la philosophie des lumières"" https://t.co/Iac9B1Tr7r"
"783","RT @Francoiszero2: Tout va bien, à Roissy tu es fouillé et pendant ce temps les mecs fiche S s'occupent de tes bagages"
"784","RT @Caroogrn: j'ai perdu ma crotte de nez wsh<ed><U+00A0><U+00BD><ed><U+00B8><U+009E>"
"785","snif c trop bien de stan un petit groupe à cke jvois"
"786","RT @CarlaDlmn: T'es en salle 323, il est 8h01 et là, le prof te dit d'aller chercher un billet de retard  https://t.co/CG8fZehkIA"
"787","RT @NattyNattyNa1: -Le seul moyen d'être heureux c'est d'ignorer les gens 
-Sympa, c'est de qui ?
-Faire comme s'ils n'existaient pas
-C'es…"
"788","Trop beau cet artwork de temas de"
"789","J'ai passé ma journée à regarder #GoT et ce soir c'est #Vikings <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> Je dois avoir un problème de violence <ed><U+00A0><U+00BD><ed><U+00B8><U+009D>"
"790","@hitboxfr Hello !
Dites, on vous a déjà remonté des soucis de visionnage de replay ? Depuis quelques temps, malgré la fibre,"
"791","RT @euxere: RIP les 2 kékés qui ont ralenti à ma hauteur et interpellé de dos pour admirer mon boule
Avant de voir ma barbe
RIP les mecs
dé…"
"792","RT @BruelBen: Juste le chapô te pète la gueule - Affaire du CO2: l'incroyable réseau de l'homme qui défie les juges via @Mediapart https://…"
"793","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"794","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"795","J'en ai marre de faire des efforts pour au final ne rien avoir en retour"
"796","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"797","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"798","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"799","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"800","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"801","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"802","Tellement touchant qd @BadrouDean parle de sa maman @franceinter"
"803","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"804","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"805","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"806","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"807","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"808","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"809","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"810","RT @La_FAGE: Inscriptions lancées pr le #SNEE16 de @La_FAGE, organisé par @AFGES du 31 mars au 3 avril &gt; https://t.co/WJkYigivKR https://t.…"
"811","RT @postbadcutee: La solitude est quelque fois préférable que d'être entourer de faux cue"
"812","RT @tweetsamoureux: Si tu veux vraiment sortir de ma vie, ne pense même pas y revenir."
"813","RT @NordEclairRbx: Le ras-le-bol des riverains du camp de #roms du quai de Bordeaux à #roubaix https://t.co/pnO3zuMU0C https://t.co/QgnMP9q…"
"814","RT @JeremieDesmet: Moi quand on me dit qu'en Espagne y'a pas de Mc Do
#moiquand.. https://t.co/gBXHNDdnle"
"815","RT @EURO2016: Voiture 2 : L'histoire de l'EURO à travers les maillots des légendes de la compétition ! #TrophyTour #EURO2016 https://t.co/K…"
"816","RT @BarbedetteC: @_tifennb il nous en fait voir de toutes les couleurs ce garçon !"
"817","RT @elhm55: trop de gens qui baissent dans mon estime en ce moment"
"818","Need une nouvelle paire de basket et un jean couleur jean"
"819","RT @jeffton4: Jviens de rentrer , c'est dure de se faire trahir par sa propre famille http://t.co/BrTKoXmbVC"
"820","But de mayoral ce soir j'annonce"
"821","RT @lesmauxsombres: on sourit tous sur les photos de familles mais si on soulevait le tapis et qu'on déballait toutes les merdes."
"822","RT @ilyesdjadeloff: Mdrr mon père il a pris mon téléphone il a envoyé ""jtm bb"" à toutes les meufs de mon répertoire , il a 55 ans i cherche…"
"823","RT @MINPOSTEL2035: Ne manquez pas les Journées Nationales de l'Economie Numérique dés demain, en tweet live sur le hashtag #JNEN. https://t…"
"824","journée de merde"
"825","RT @frenchweb: #GoPro rachète l’app de montage vidéo «Replay» de la #startup française Stupeflix https://t.co/8M3iSSkF4W https://t.co/Ugfy8…"
"826","RT @RoseLaloba: #salondelagriculture Remake du film de Verneuil la vache et le prisonnier Sarko ds le premier rôle https://t.co/qoi72VPMmY"
"827","soirée de merde, c'est rien on s'adapte."
"828","Les papouilles de Charlotte en Méca ce matin ptdrr <ed><U+00A0><U+00BD><ed><U+00B4><U+009D>"
"829","@LucyPrs .. Tu penses vraiment qu'un tier de la population vaut aussi peu que ça ? :/
Moi même qui aime pas vraiment les mecs n'y croit pas"
"830","RT @ilyesdjadeloff: Mdrr mon père il a pris mon téléphone il a envoyé ""jtm bb"" à toutes les meufs de mon répertoire , il a 55 ans i cherche…"
"831","Bonsoir @CoasterZz  , nous sommes désolés de ce fait, si besoin la relation client Orange est présente sur twitter @Orange_conseil."
"832","RT @ThAntoineOff: Nous sommes ravis de vous présenter notre nouvelle comédie : Peau de vache, de Barillet et Gredy, msc : Michel Fau https:…"
"833","RT @tvlofficiel: Reportage spécial #SIA2016 ce soir dans le JT de TV Libertés (19h) avec @MLP_officiel, @Marion_M_Le_Pen &amp; élus #FN ! https…"
"834","RT @guineesport: Ligue1 (J6) : satellite vs HOROYA AC (au stade de mission). – Guinée Sport https://t.co/fupSLJex6c via @guineesport"
"835","RT @UnSeulMo: @smacksan @ManUtd d'ailleurs je pensais que t'avais pris des vacances avec United <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> c'est l'oscar de Dicaprio qui t'a rendu s…"
"836","RT @radioRALQ: #SiLaFinDuMondeArrivait après la fin de Game Of Thrones ça m'arrangerait.

J'ai passé 50h à regarder, je veux voir la fin, m…"
"837","RT @Codesdegars: Les filles qui commentent les photos de Beyoncé genre: ""t'es parfaite"" vous croyez qu'elle va vous répondre: ""non mais tu …"
"838","RT @jf_cope: Dites moi @franceinter @mathieu_gallet quelle utilité de relayer les insultes de vos ""humoristes"" sur Twitter? -JFC https://t.…"
"839","RT @lealcmb: « La vie persiste au sein même de la destruction. »"
"840","@AlfaduPSG La plus belle action de sa carrière"
"841","@muderay_ les boules...mais bon t'es une jolie fille et ya plein de vilains pas beau au hellfest je te déconseille d'y aller même si ça&gt;"
"842","RT @TPMS: La photo du jour : Thomas Diethart poste une photo de lui défiguré après sa chute ! #ski #TPMS https://t.co/TYXneLhGSi"
"843","@Tiberdanie le mec bande pour un ennemi de la France en 1940  et se la joue ""résistant"" en 2016 non mais je rêve.. quel clown ce @marckstaff"
"844","RT @Yxniso: A ce prix jespere kil peux porter lpoid de mes pechés https://t.co/a2Fl7dgHPQ"
"845","RT @Sxmi_: moi quand j'me réveil le matin, que j'suis en retard pour les cours et que j'ai pas l'temps de m'habiller https://t.co/kqEsEbjf81"
"846","RT @Baba_A_: #Mali: Photo de Sidi Mohamed alias 3-3, l'homme qui défit Iyad Ag Ghaly et Aqmi à #Kidal. https://t.co/bVyZt6RWWj"
"847","RT @wajsc: ça doit être cool d'être le coup de coeur de quelqu'un"
"848","RT @guepier92: #Anticipation Quand la pluie tombera, la #Seine débordera. Le scenario catastrophe d'une crue centenale sur #Paris https://t…"
"849","Une page de mon livre de maths est s'est déchirée, c'est sympa"
"850","RT @LucilePerson_: Quand j'essaye de sauver mon trimestre https://t.co/6kAhgFXUjl"
"851","Que connaît ce pistonné de Julliard au travail, lui qui vit sur le dos du contribuable depuis ses années de syndicalisme @marianne2fr"
"852","RT @Elysee: De nombreuses start-ups françaises ont su très efficacement se développer à l'international #DirectPR https://t.co/pDRTLmmIxB"
"853","RT @moxnia: qd 1 meuf fav la photo de mon hlel 
http://t.co/PZ18EiUf9M"
"854","@damienDBM je préfère cette longueur de pp <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>"
"855","Al aire en #ReporteMeridiano de https://t.co/pQuuwetEfg https://t.co/NWRoz90Ixm"
"856","En ce lancement des #RVFranco on est content d'être le membre du mois de la Fédération de la jeunesse... https://t.co/399k922Dus"
